id,restr_name,food_ctg,addr,code
318,칸칸두마리치킨 불광점,"치킨,닭강정",서울 은평구 진흥로 150 1층,1999008200
319,자담치킨 고양성사점,"치킨,닭강정",경기 고양시 덕양구 고양대로1384번길 7-11,1114573099
320,명가김밥 미아점,한식,서울 강북구 솔매로50길 62 1층,1060120543
321,스토리,"맥주,호프",경기 성남시 중원구 제일로53번길 12 청운골든빌,1098294175
322,Gon Bar,바(BAR),서울 노원구 상계로3길 28 6층,31840972
323,중앙떡볶이,떡볶이,경기 오산시 매홀로 42,1111073519
324,이삭토스트 광명어반브릭스점,토스트,경기 광명시 양지로 19 B동 1층 136호,1407752486
325,퀸,바(BAR),서울 서초구 사평대로55길 8 2층,1312622633
326,밥사랑,한식,경기 고양시 일산서구 강성로214번길 7-4,11070797
327,명가밥상,한식,서울 성동구 마장로 137,1290924666
328,천상운집,중식당,경기 안양시 동안구 시민대로327번길 7 2층 천상운집,1490334458
329,삼겹살에반하다,한식,경기 시흥시 봉우재로69번길 14,1776562937
330,삼성복집,복어요리,서울 강남구 삼성로108길 7 1층,1591796812
331,세븐호프,"맥주,호프",서울 도봉구 도봉로169나길 63,20893283
332,로꼬타코 답십리점,"멕시코,남미음식",서울 동대문구 한천로17길 6 1층 로꼬타코 답십리점,1089331471
333,복문,전복요리,서울 강동구 천호대로 1005 현대백화점 천호점 B2,1225500068
334,소문난집,"순대,순댓국",경기 군포시 금산로 98,1210165615
335,실내포차,포장마차,서울 서초구 강남대로 224 양재한신휴플러스,32708916
336,유가네횟집,한식,인천 부평구 원적로432번길 10,1213035939
337,강남날라리,중식당,서울 송파구 백제고분로 348 102동 1501호,1330295332
338,소담도시락,"도시락,컵밥",서울 마포구 매봉산로 18 마포창업복지관(마포비즈니스센터),13440789
339,신의주찹쌀순대 종로6가점,"순대,순댓국",서울 종로구 종로41길 24,33431432
340,청년참치 일산점,일식당,경기 고양시 일산서구 대산로 58,1779072581
341,유소유,중식당,경기 고양시 덕양구 지도로 100 1층 114호,1974120168
342,한신,"맥주,호프",서울 동대문구 한빛로1길 5 지하 1층,1299559131
343,만초밥,"초밥,롤",서울 광진구 자양로43길 28 1층,1985616226
344,아메리칸쉬림프,양식,서울 송파구 문정로 83 상가동 B108호,1967193003
345,일광족발,"족발,보쌈",서울 동대문구 왕산로33길 18 1층,1684488766
346,BAR JJ,바(BAR),서울 은평구 연서로27길 8 지하1층 BAR JJ,1124145180
347,동네전포차,포장마차,서울 영등포구 영등포로80길 3 1층,1146574312
348,날마다비어 신도봉사거리점,"맥주,호프",서울 도봉구 시루봉로 303,1196167180
349,강쇠장어,"장어,먹장어요리",경기 평택시 잔다리1길 42,38708196
350,서초식당,한식,서울 서초구 고무래로 90-7,20620612
351,희커피숍,다방,서울 광진구 용마산로 160,17953934
352,차이홍 롯데백화점 일산점,중식당,경기 고양시 일산동구 중앙로 1283 10층,1322098798
353,담장옆에국화꽃,"카페,디저트",서울 동작구 현충로 164,1469280394
354,육개천왕 수유본점,한식,서울 강북구 수유로 31 1층,1061808333
355,봉래식당,한식,서울 종로구 대학로1길 34-16,1086227316
356,초가집,한식,서울 송파구 올림픽로35길 93 더샵스타리버,36625974
357,동원식당,감자탕,서울 영등포구 국회대로34길 6,1672360789
358,빌라드샬롯 김포공항국내선청사3층점,이탈리아음식,서울 강서구 하늘길 233 김포공항 국내선 청사 3층,1370438958
359,하오하오,중식당,서울 영등포구 버드나루로14길 5,37672907
360,무디블루스,바(BAR),인천 중구 신포로35번길 3,1284089149
361,죽여주는 돈까스 공삼이이,일식당,서울 동대문구 휘경로2길 40,1563443375
362,노모어피자 서대문점,피자,서울 서대문구 충정로7길 9 110호,1632169083
363,진김밥,김밥,서울 은평구 통일로 1034 은평스카이뷰자이 제판매시설동 1층 132호,1785178891
364,홍주방 마천점,중식당,서울 송파구 마천로57길 12 1층,1400473222
365,반치앙마이,태국음식,경기 하남시 미사강변중앙로 157 리버테라스 1층,1527880276
366,연장전,"전,빈대떡",경기 안산시 단원구 중앙대로 415 102호,1733564225
367,열풍호프,"맥주,호프",서울 금천구 시흥대로54길 32,864266758
368,오복순대국,"순대,순댓국",인천 남동구 남동대로921번길 5,38386249
369,골드펍,한식,경기 안양시 동안구 평촌대로223번길 42 303호,1447439448
370,60계치킨 암사선사점,"치킨,닭강정",서울 강동구 상암로3길 8 정웅빌딩 1층,37837606
371,호텔 카푸치노 레스토랑 핫이슈,"스테이크,립",서울 강남구 봉은사로 155 호텔카푸치노 17F,37611385
372,모두뼈다귀감자탕 상도점,감자탕,서울 동작구 성대로2길 5 1층 모두뼈다귀감자탕 상도점,1245909137
373,더플레이스 송파파크하비오점,이탈리아음식,서울 송파구 송파대로 111 204동 B1,482267736
374,진참치,생선회,서울 양천구 오목로24길 31 1층진참치,37233200
375,안녕김밥,김밥,경기 고양시 덕양구 화신로260번길 57,1578261323
376,김밥도시락,한식,경기 안산시 상록구 중보로 49,1263246509
377,커피탐이나,"카페,디저트",서울 마포구 잔다리로3안길 31,1080698904
378,자담치킨 고양토당점,"치킨,닭강정",경기 고양시 덕양구 토당로162번길 21,872943149
379,경아식당 노량진점,"찌개,전골",서울 동작구 만양로18길 10 2층 경아식당,1120581916
380,엽전마당,"육류,고기요리",충남 아산시 어의정로 7,1746728550
381,한우 곱도리탕 부천점,한식,경기 부천시 원미구 소향로13번길 28-14,1340043798
382,공주닭발 망원점,닭발,서울 마포구 동교로 39 1층,1898841603
383,한스부대찌개,"찌개,전골",경기 고양시 덕양구 삼송로 176,1540171964
384,유지안호프,"맥주,호프",서울 송파구 올림픽로35길 94 장미전철상가 104호,1581867019
385,꼼장어와 돼지천국 용마본점,"장어,먹장어요리",서울 중랑구 면목로44길 68 꼼장어와 돼지천국,37323415
386,아구&해물,"해물,생선요리",서울 노원구 한글비석로 24,20822460
387,카페둘셋,"카페,디저트",서울 강동구 풍성로63길 85 1층 카페둘셋,1084717392
388,할매순대국&양선지해장국 신구대점,"순대,순댓국",경기 성남시 중원구 광명로 347,37373680
389,스토리웨이 회기역자유통로분식점,종합분식,서울 동대문구 회기로26길 15 힐스테이트상가,1667335171
390,청춘식당,한식,서울 성북구 보문로13나길 4 1층,1234218511
391,세이프룻 상록수점,"카페,디저트",경기 안산시 상록구 용신로 382 상경빌딩상가 1층 세이프룻 상록수점,1014759033
392,마약칼국수 노원점,한식,서울 노원구 동일로190길 40,1898487759
393,오하나 강남구청점,"카페,디저트",서울 강남구 선릉로 709 102호,1399812533
394,멜팅그릴 안산한대앞역점,햄버거,경기 안산시 상록구 광덕1로 369,1992147188
395,북창동순두부 일산장항점,두부요리,경기 고양시 일산동구 정발산로 38 장항동이스턴시티,49693360
396,쎄쎄쎄 부천점,뷔페,경기 부천시 원미구 신흥로 190-1,19982086
397,밥을볶다,한식,경기 성남시 수정구 성남대로1210번길 6,1964029869
398,미각 양꼬치 안양역점,양꼬치,경기 안양시 만안구 만안로 211,1882191849
399,오직신짬뽕,중식당,서울 강북구 삼각산로 157 1층,1071328278
400,컴포즈커피 천안쌍용1호점,카페,충남 천안시 서북구 월봉로 84,1794444564
401,도미노피자 범계점,피자,경기 안양시 동안구 평촌대로243번길 30 1층,20135168
402,한접시포차 부평점,포장마차,인천 부평구 경원대로1403번길 6 1층 101호 한접시포차 부평점,1550329163
403,커피에반하다 회룡역점 스마트 무인카페,카페,경기 의정부시 신흥로 84 마스터메디컬프라자,1822047086
404,파스쿠찌 왕십리역사점,카페,서울 성동구 왕십리광장로 17 (행당동) 4층,1824386838
405,월드 필리,샌드위치,경기 평택시 중앙시장로9번길 9 월드필리,1841917925
406,푸라닭 대치점,"치킨,닭강정",서울 강남구 역삼로 433,1682546380
407,온리쭈꾸미,한식,경기 군포시 군포로 201-24 군포보건소 바로옆,556395113
408,순천장어,"장어,먹장어요리",경기 부천시 소사구 부광로 13,32567949
409,대중옥,한식,서울 은평구 통일로71길 28,21536078
410,몽슈슈 신세계백화점 본점,베이커리,서울 중구 퇴계로 77 신관 지하 1층,1625414243
411,치밥플렉스 광명점,"치킨,닭강정",경기 광명시 새빛공원로 67,1231557085
412,에머이 한티점,베트남음식,서울 강남구 선릉로64길 17 디앤비빌딩 지상1층 101호,1283235664
413,명태어장 쭈갑골 부천 북부역점,"해물,생선요리",경기 부천시 원미구 부일로 501,1048067910
414,교호,와인,서울 마포구 토정로2길 6-9 101호,1134483836
415,59쌀피자 동두천점,피자,경기 동두천시 중앙로 345,1032340636
416,카페아에 동작점,카페,서울 동작구 상도로 55 1층,1307476365
417,가마치통닭 신설동점,"치킨,닭강정","서울 종로구 난계로 257 숭인한성마펠시티 101,102호",1903732331
418,성환반점,중식당,충남 천안시 서북구 성환읍 성진로 27,1979671816
419,대박김밥,김밥,경기 성남시 중원구 산성대로 492,18395430
420,만경상회 건대본점,요리주점,서울 광진구 동일로22길 40,37578264
421,하우스넘버7,요리주점,서울 용산구 이태원로27가길 52 2층,1374791126
422,든든카츠,돈가스,인천 서구 길주로 78,1195185601
423,청년 곱도리탕 신림점,한식,서울 관악구 문성로 199 1층 102호,1677591226
424,회정다방,다방,경기 양주시 평화로 1577,1286824574
425,아비꼬 일산고양터미널점,카레,경기 고양시 일산동구 중앙로 1036 지하 1층,38230198
426,어거스트쎄시봉,라이브카페,경기 고양시 일산동구 백석로72번길 73-3 지하,36324477
427,원조춘천닭갈비,닭갈비,경기 성남시 수정구 수정로 358 1층,1183972907
428,수심,이자카야,서울 광진구 면목로 35 B동 1층,1012924067
429,두끼 수원역점,분식,경기 수원시 팔달구 향교로 32 2층,265379169
430,스시노칸도 평택고덕점,"초밥,롤","경기 평택시 고덕중앙로 200-4 215, 216호",1398541916
431,본우리집밥 인천지방합동청사점,한식,인천 미추홀구 석정로 239,1060461516
432,오늘통닭 도화점,"치킨,닭강정",서울 마포구 새창로 52 도화동현대아파트,37565992
433,카페니니,"카페,디저트",서울 노원구 광운로 59 1층 103호,1059548115
434,착한고깃집,돼지고기구이,경기 안산시 단원구 라성로 16 센트럴포레상가 1동 131호,1167959885
435,참숯양다리구이,양꼬치,인천 부평구 경원대로 1422,1634502598
436,호텔리베라델리카트슨성남직영점,베이커리,경기 성남시 중원구 성남대로 1133,36978914
437,천사곱창 세마역점,"곱창,막창,양",경기 오산시 세마역로41번길 58 108호,1793281009
438,몬데이커피,"카페,디저트",경기 의정부시 호국로1310번길 22 지상1층 몬데이커피,1394897238
439,시골두부,두부요리,경기 시흥시 군서로10번길 1,1643495455
440,피자닭터 부평점,피자,인천 부평구 주부토로146번길 13-1 피자닭터,1693841866
441,라이브세시봉7080,라이브카페,서울 강서구 강서로5나길 21,20867668
442,전통칼국수와만두국,"칼국수,만두",서울 도봉구 도봉로112길 32,1103180876
443,장어한판,"장어,먹장어요리",인천 부평구 주부토로145번길 24 1층 장어한판,35373079
444,돼지먹자,"육류,고기요리",서울 강북구 솔샘로64길 39 1층 돼지먹자,1974842189
445,소문난막창,"곱창,막창,양",서울 노원구 섬밭로 190 선덕유치원,1145622689
446,꼬지사께 수락산점,"오뎅,꼬치",서울 노원구 동일로242나길 14,1261925666
447,서울밥집 봉천점,한식,서울 관악구 장군봉1길 45,1483294034
448,김밥천국 죽율점,분식,경기 시흥시 죽율로 47,1513756364
449,시장족발,"족발,보쌈",서울 동대문구 한천로11길 61-1 답십리현대시장 나-21호,1518736267
450,카페처음,"카페,디저트",서울 종로구 통일로 246-10 무악현대프라자 1층 카페처음,56023357
451,순살만공격 대화점,"치킨,닭강정","경기 고양시 일산서구 대산로 215 연세프라자, 107호108호",1233588955
452,다이어트랩,아시아음식,경기 안양시 동안구 동안로 98 목련선경아파트 상가동,1268023246
453,Pepper,양식,경기 의정부시 체육로 298-33 CS타워 1층,1161842471
454,찜닭마루,찜닭,서울 노원구 한글비석로24길 33 전우체육관,430896086
455,배스킨라빈스 금천롯데캐슬점,아이스크림,"서울 금천구 시흥대로 315 1층 105호, 106호",1758706962
456,태인의아지트,한식,"서울 영등포구 국회대로 627 1, 2층",1103204396
457,민베이커리,베이커리,서울 강동구 성내로10길 13,1249095114
458,Cafe du Centre,카페,서울 송파구 석촌호수로 140 레이크타워 1층,34052479
459,곤드레밥집 목동,한식,서울 양천구 목동동로 293 3층 곤드레밥집,1197061136
460,브이원커피 금정역점,"카페,디저트",경기 안양시 동안구 엘에스로116번길 25-32 안양SKV1center 1층 102호,1238843261
461,춘천우리닭갈비,닭갈비,서울 서초구 논현로31길 44,1654428323
462,브레드앤밀,베이커리,서울 강동구 구천면로 428,1209831121
463,예감쪽갈비 군포점,돼지고기구이,경기 군포시 군포로534번길 4,21278961
464,수유교동짬뽕,중식당,서울 강북구 오패산로 416 지하 1층,31393671
465,국민포차,포장마차,서울 종로구 종로17길 46,1172082139
466,마산옥,"아귀찜,해물찜",서울 강남구 강남대로152길 9,21057000
467,금옥당 현대백화점 더 현대서울점,"카페,디저트",서울 영등포구 여의대로 108 지하 1층,1121475982
468,둥지,카페,경기 수원시 팔달구 덕영대로 695 화서프라자,20381425
469,뺑스톡 공덕점,베이커리,서울 마포구 백범로31길 8 201동 113호,1337467260
470,맛조은김밥,종합분식,인천 부평구 대정로 66,21488773
471,후다닥치킨,"치킨,닭강정",서울 구로구 공원로7길 28,18483610
